altitude,cadence,distance,grade_smooth,heartrate,lat,lng,moving,time,velocity_smooth,watts,id,temperature
4.6,56,0.002,-3.3,112,-11.638757,166.948768,FALSE,0,0,140,10269458355,varm
4.6,62,0.0047,-2,112,-11.638733,166.948768,TRUE,1,0,112,10269458355,varm
4.4,62,0.0081,-1.4,107,-11.638703,166.948779,TRUE,2,10.998000000000001,114,10269458355,varm
4.4,62,0.0119,-2.4,107,-11.638671,166.9488,TRUE,3,11.9412,131,10269458355,varm
4.4,65,0.016399999999999998,-2.2,105,-11.638632,166.9488,TRUE,4,12.9852,142,10269458355,varm
4.2,65,0.0213,-2,105,-11.63859,166.948811,TRUE,5,13.9176,144,10269458355,varm
4,65,0.026600000000000002,-2.7,102,-11.638545,166.948843,TRUE,6,15.7464,143,10269458355,varm
4,68,0.032299999999999995,-1.7,102,-11.638497,166.948854,TRUE,7,17.4528,143,10269458355,varm
3.8,68,0.0385,-1.6,104,-11.638444,166.948875,TRUE,8,19.1232,156,10269458355,varm
3.8,68,0.045,-2.2,104,-11.638389,166.948886,TRUE,9,20.570400000000003,146,10269458355,varm
3.6,68,0.0518,-2.1,104,-11.63833,166.948918,TRUE,10,21.988799999999998,149,10269458355,varm
3.4,70,0.0591,-2,104,-11.638269,166.948929,TRUE,11,23.3712,146,10269458355,varm
3.2,70,0.0665,-2,105,-11.638205,166.94895,TRUE,12,24.5808,146,10269458355,varm
3.2,73,0.07429999999999999,-1.9,105,-11.638138,166.948982,TRUE,13,25.761599999999998,146,10269458355,varm
3,73,0.0823,-1.8,107,-11.638071,166.949004,TRUE,14,26.8488,145,10269458355,varm
2.8,73,0.0905,-1.8,108,-11.638,166.949025,TRUE,15,27.8352,144,10269458355,varm
2.6,76,0.099,-1.7,107,-11.637928,166.949058,TRUE,16,28.764000000000003,145,10269458355,varm
2.6,76,0.1076,-1.7,106,-11.637857,166.94909,TRUE,17,29.6208,141,10269458355,varm
2.4,77,0.1166,-1.7,106,-11.63778,166.949111,TRUE,18,30.448800000000002,144,10269458355,varm
2.2,77,0.1257,-1.6,104,-11.637703,166.949143,TRUE,19,31.2768,147,10269458355,varm
2,76,0.1351,-1.6,105,-11.637623,166.949176,TRUE,20,32.1336,145,10269458355,varm
2,76,0.1444,-1.6,104,-11.637548,166.949208,TRUE,21,32.69520000000001,139,10269458355,varm
1.8,77,0.1539,-1,104,-11.637469,166.949251,TRUE,22,33.372,144,10269458355,varm
1.6,77,0.1636,-1.6,107,-11.637393,166.949283,TRUE,23,33.8688,143,10269458355,varm
1.6,79,0.1734,-1,108,-11.637316,166.949326,TRUE,24,34.336800000000004,146,10269458355,varm
1.4,79,0.183,-0.5,110,-11.637243,166.949379,TRUE,25,34.4664,145,10269458355,varm
1.4,80,0.1928,-0.5,111,-11.637169,166.949422,TRUE,26,34.8264,143,10269458355,varm
1.4,80,0.2026,-0.5,112,-11.637092,166.949487,TRUE,27,35.035199999999996,146,10269458355,varm
1.4,79,0.21230000000000002,-0.5,112,-11.63702,166.94953,TRUE,28,35.0568,146,10269458355,varm
1.2,79,0.22180000000000002,-0.5,114,-11.636948,166.949573,TRUE,29,34.8768,141,10269458355,varm
1.2,79,0.2314,-0.5,115,-11.636875,166.949615,TRUE,30,34.8696,145,10269458355,varm
1.2,79,0.241,0,115,-11.636805,166.949669,TRUE,31,34.7184,145,10269458355,varm
1.2,79,0.2505,0.5,116,-11.636736,166.949723,TRUE,32,34.473600000000005,146,10269458355,varm
1.2,79,0.25980000000000003,0.5,116,-11.636669,166.94977600000001,TRUE,33,34.2432,144,10269458355,varm
1.4,78,0.2693,0.5,117,-11.6366,166.94983,TRUE,34,34.1784,145,10269458355,varm
1.4,78,0.2786,0.5,117,-11.636536,166.949884,TRUE,35,33.948,146,10269458355,varm
1.4,78,0.2877,0,117,-11.636471,166.949937,TRUE,36,33.6096,145,10269458355,varm
1.4,78,0.2968,0,117,-11.63641,166.949991,TRUE,37,33.3576,147,10269458355,varm
1.4,78,0.30589999999999995,0,117,-11.636349,166.950045,TRUE,38,33.1416,145,10269458355,varm
1.4,79,0.31489999999999996,0,118,-11.63629,166.950088,TRUE,39,32.803200000000004,145,10269458355,varm
1.4,79,0.32380000000000003,0.6,120,-11.636234,166.950152,TRUE,40,32.558400000000006,144,10269458355,varm
1.4,82,0.3328,0.6,121,-11.636179,166.950216,TRUE,41,32.472,145,10269458355,varm
1.6,82,0.3417,0.6,120,-11.636128,166.950281,TRUE,42,32.284800000000004,144,10269458355,varm
1.6,82,0.3503,0.6,121,-11.636083,166.950356,TRUE,43,31.9896,145,10269458355,varm
1.6,82,0.35910000000000003,0,121,-11.636036,166.950409,TRUE,44,31.8456,144,10269458355,varm
1.6,79,0.3679,0,121,-11.635994,166.950474,TRUE,45,31.737600000000004,141,10269458355,varm
1.6,79,0.3765,0,122,-11.635955,166.950549,TRUE,46,31.464000000000002,145,10269458355,varm
1.6,80,0.3851,0,122,-11.635918,166.950613,TRUE,47,31.312800000000003,146,10269458355,varm
1.6,80,0.3939,0,124,-11.63588,166.950688,TRUE,48,31.413600000000002,145,10269458355,varm
1.6,79,0.4026,0,123,-11.635842,166.950763,TRUE,49,31.3416,145,10269458355,varm
1.6,79,0.4115,0,124,-11.635805,166.950828,TRUE,50,31.4064,145,10269458355,varm
1.6,80,0.42019999999999996,0,124,-11.63577,166.950903,TRUE,51,31.5,141,10269458355,varm
1.6,80,0.42910000000000004,0,123,-11.635737,166.950978,TRUE,52,31.665599999999998,144,10269458355,varm
1.6,81,0.43789999999999996,0,123,-11.635706,166.951053,TRUE,53,31.622400000000003,145,10269458355,varm
1.6,81,0.4467,0,124,-11.635675,166.951128,TRUE,54,31.7304,146,10269458355,varm
1.6,79,0.4555,0,123,-11.635647,166.951203,TRUE,55,31.716,146,10269458355,varm
1.6,79,0.4644,0,121,-11.63562,166.951278,TRUE,56,31.7808,146,10269458355,varm
1.6,78,0.4733,0,122,-11.635594,166.951364,TRUE,57,31.8024,146,10269458355,varm
1.6,78,0.482,0,122,-11.635572,166.951439,TRUE,58,31.773600000000002,145,10269458355,varm
1.6,80,0.491,0,122,-11.63555,166.951514,TRUE,59,31.8672,145,10269458355,varm
1.6,80,0.4998,0,122,-11.635533,166.95159,TRUE,60,31.824,141,10269458355,varm
1.6,80,0.5087,0,121,-11.635517,166.951665,TRUE,61,31.8816,145,10269458355,varm
1.6,80,0.5175,0,121,-11.635503,166.95174,TRUE,62,31.809600000000003,147,10269458355,varm
1.6,80,0.5262,0,120,-11.635495,166.951836,TRUE,63,31.831200000000003,149,10269458355,varm
1.6,80,0.535,0,119,-11.63549,166.951911,TRUE,64,31.680000000000003,151,10269458355,varm
1.6,78,0.5438,0,119,-11.635488,166.951987,TRUE,65,31.7304,139,10269458355,varm
1.6,78,0.5524,0,119,-11.635492,166.952062,TRUE,66,31.521600000000003,132,10269458355,varm
1.6,78,0.5612,0,119,-11.635502,166.952137,TRUE,67,31.464000000000002,106,10269458355,varm
1.6,78,0.5699,0,119,-11.635517,166.952233,TRUE,68,31.4784,161,10269458355,varm
1.6,78,0.5785,0,118,-11.635534,166.952308,TRUE,69,31.392000000000003,151,10269458355,varm
1.6,78,0.5871000000000001,0,119,-11.635557,166.952384,TRUE,70,31.161600000000004,147,10269458355,varm
1.6,78,0.5957,0,120,-11.635585,166.952437,TRUE,71,31.176000000000002,146,10269458355,varm
1.6,81,0.6042000000000001,0,121,-11.635621,166.952523,TRUE,72,30.996,147,10269458355,varm
1.6,81,0.6127999999999999,0,122,-11.635665,166.952577,TRUE,73,30.9168,148,10269458355,varm
1.6,82,0.6214,0,122,-11.635712,166.952641,TRUE,74,30.880799999999997,146,10269458355,varm
1.6,82,0.63,0,122,-11.635765,166.952705,TRUE,75,30.895200000000003,152,10269458355,varm
1.6,83,0.6387999999999999,0,121,-11.63582,166.952759,TRUE,76,30.967200000000002,150,10269458355,varm
1.6,83,0.6474,0,122,-11.635876,166.952813,TRUE,77,31.068000000000005,148,10269458355,varm
1.6,84,0.6558999999999999,0,122,-11.635934,166.952866,TRUE,78,31.024800000000003,151,10269458355,varm
1.6,84,0.6646,0,123,-11.635993,166.95292,TRUE,79,31.0536,148,10269458355,varm
1.6,84,0.6733,0,125,-11.636054,166.952963,TRUE,80,31.176000000000002,141,10269458355,varm
1.6,84,0.6819,0,126,-11.636115,166.953027,TRUE,81,31.096800000000002,144,10269458355,varm
1.6,82,0.6908,0,126,-11.636178,166.95307,TRUE,82,31.226399999999998,146,10269458355,varm
1.6,82,0.6992999999999999,0,126,-11.636241,166.953113,TRUE,83,31.248,145,10269458355,varm
1.6,80,0.7081000000000001,0,122,-11.636306,166.953156,TRUE,84,31.356000000000005,144,10269458355,varm
1.6,80,0.7169,0,122,-11.63637,166.95321,TRUE,85,31.3632,146,10269458355,varm
1.6,79,0.7256,0,122,-11.636435,166.953253,TRUE,86,31.4064,144,10269458355,varm
1.6,79,0.7343999999999999,0,123,-11.636501,166.953295,TRUE,87,31.4064,146,10269458355,varm
1.6,79,0.7432000000000001,0,123,-11.636567,166.953338,TRUE,88,31.586399999999998,145,10269458355,varm
1.6,79,0.7519,0,122,-11.636631,166.953392,TRUE,89,31.5504,147,10269458355,varm
1.6,80,0.7607999999999999,0,123,-11.636699,166.953435,TRUE,90,31.6368,146,10269458355,varm
1.6,80,0.7697,0,122,-11.636765,166.953478,TRUE,91,31.773600000000002,146,10269458355,varm
1.6,81,0.7786000000000001,0,123,-11.636832,166.953521,TRUE,92,31.874399999999998,143,10269458355,varm
1.6,81,0.7875,0,124,-11.636898,166.953574,TRUE,93,31.874399999999998,145,10269458355,varm
1.6,81,0.7963,0,123,-11.636964,166.953617,TRUE,94,31.910400000000003,145,10269458355,varm
1.6,81,0.8052,0,124,-11.637028,166.95366,TRUE,95,31.953599999999998,146,10269458355,varm
1.6,81,0.814,0,125,-11.637091,166.953714,TRUE,96,31.910400000000003,145,10269458355,varm
1.6,81,0.823,0,130,-11.637154,166.953768,TRUE,97,31.9176,145,10269458355,varm
1.6,79,0.8317,0,131,-11.637213,166.95381,TRUE,98,31.831200000000003,145,10269458355,varm
1.6,79,0.8405,0,132,-11.637269,166.953875,TRUE,99,31.831200000000003,147,10269458355,varm
1.6,79,0.8493999999999999,0,132,-11.637323,166.953939,TRUE,100,31.8024,141,10269458355,varm
1.6,79,0.858,0,131,-11.63737,166.954004,TRUE,101,31.6944,145,10269458355,varm
1.6,81,0.8667,0.6,130,-11.637406,166.954079,TRUE,102,31.4784,145,10269458355,varm
1.6,81,0.8755,0.6,129,-11.637426,166.954154,TRUE,103,31.536,145,10269458355,varm
1.8,82,0.884,1.2,128,-11.637429,166.954229,TRUE,104,31.3488,146,10269458355,varm
1.8,82,0.8927,1.2,128,-11.637412,166.954304,TRUE,105,31.1904,144,10269458355,varm
2,81,0.9013,0.6,128,-11.637379,166.954379,TRUE,106,31.1904,144,10269458355,varm
2,81,0.9097999999999999,1.2,126,-11.637338,166.954443,TRUE,107,31.0752,146,10269458355,varm
2,81,0.9184,0.6,126,-11.637288,166.954497,TRUE,108,30.9024,145,10269458355,varm
2.2,80,0.9268,1.2,126,-11.637235,166.954551,TRUE,109,30.8448,144,10269458355,varm
2.2,80,0.9352999999999999,1.2,126,-11.637178,166.954604,TRUE,110,30.6792,143,10269458355,varm
2.4,80,0.9437000000000001,1.2,126,-11.637118,166.954658,TRUE,111,30.513600000000004,142,10269458355,varm
2.4,80,0.9522,1.2,127,-11.637056,166.954701,TRUE,112,30.492000000000004,146,10269458355,varm
2.6,80,0.9605,0.6,127,-11.636994,166.954744,TRUE,113,30.283200000000004,146,10269458355,varm
2.6,80,0.9688,1.2,127,-11.636931,166.954776,TRUE,114,30.225600000000004,146,10269458355,varm
2.6,79,0.977,0.6,128,-11.636871,166.954819,TRUE,115,30.0384,144,10269458355,varm
2.8,79,0.9853,1.2,128,-11.636808,166.954873,TRUE,116,29.9016,146,10269458355,varm
2.8,78,0.9933,1.9,127,-11.636748,166.954916,TRUE,117,29.5992,146,10269458355,varm
3,78,1.0015,1.2,128,-11.636689,166.954948,TRUE,118,29.5056,148,10269458355,varm
3.2,78,1.0094,1.9,128,-11.636634,166.955001,TRUE,119,29.195999999999998,144,10269458355,varm
3.2,78,1.0174,1.9,129,-11.636591,166.955055,TRUE,120,29.095200000000002,145,10269458355,varm
3.4,79,1.0252999999999999,1.9,130,-11.636564,166.95513,TRUE,121,28.7928,144,10269458355,varm
3.6,79,1.033,2.6,130,-11.636549,166.955184,TRUE,122,28.548,144,10269458355,varm
3.8,78,1.0405,2.7,130,-11.636555,166.95527,TRUE,123,28.1304,146,10269458355,varm
4,78,1.0478,2.7,130,-11.636591,166.955312,TRUE,124,27.6264,144,10269458355,varm
4.2,78,1.055,2.1,131,-11.636644,166.955355,TRUE,125,27.0504,144,10269458355,varm
4.4,78,1.0620999999999998,1.4,132,-11.636703,166.955388,TRUE,126,26.524800000000003,144,10269458355,varm
4.4,78,1.0691,1.4,132,-11.636762,166.955398,TRUE,127,26.049599999999998,144,10269458355,varm
4.4,78,1.0764,0.7,131,-11.636826,166.95542,TRUE,128,25.8048,145,10269458355,varm
4.6,77,1.0834000000000001,0.7,129,-11.636887,166.955431,TRUE,129,25.6752,146,10269458355,varm
4.6,77,1.0907,0.7,129,-11.636953,166.955452,TRUE,130,25.7112,144,10269458355,varm
4.6,78,1.098,0.7,128,-11.637017,166.955463,TRUE,131,25.8408,146,10269458355,varm
4.6,78,1.1053,0.7,129,-11.637084,166.955463,TRUE,132,26.056800000000003,146,10269458355,varm
4.8,78,1.1127,0.7,130,-11.637149,166.955484,TRUE,133,26.1864,145,10269458355,varm
4.8,78,1.1202,0,128,-11.637193,166.955527,TRUE,134,26.4744,145,10269458355,varm
4.8,78,1.1278,-0.7,128,-11.637208,166.955602,TRUE,135,26.712,145,10269458355,varm
4.6,78,1.1354000000000002,-0.6,127,-11.637208,166.955667,TRUE,136,26.9568,146,10269458355,varm
4.6,78,1.1431,-0.6,128,-11.637201,166.955742,TRUE,137,27.223200000000002,146,10269458355,varm
4.6,78,1.151,0,128,-11.63719,166.955817,TRUE,138,27.5472,145,10269458355,varm
4.6,78,1.159,0,126,-11.637178,166.95587,TRUE,139,27.950400000000002,147,10269458355,varm
4.6,79,1.1669,0,127,-11.637165,166.955956,TRUE,140,28.1808,147,10269458355,varm
4.6,79,1.175,0,126,-11.637151,166.956031,TRUE,141,28.4904,145,10269458355,varm
4.6,80,1.1832,-0.6,125,-11.637138,166.956106,TRUE,142,28.843200000000003,144,10269458355,varm
4.6,80,1.1914,-0.6,124,-11.637123,166.956171,TRUE,143,29.073600000000003,141,10269458355,varm
4.4,81,1.1997,-0.6,126,-11.637108,166.956246,TRUE,144,29.2968,145,10269458355,varm
4.4,81,1.2081,-0.6,126,-11.637094,166.956321,TRUE,145,29.642400000000002,145,10269458355,varm
4.4,80,1.2167000000000001,0,127,-11.637079,166.956396,TRUE,146,30.052800000000005,148,10269458355,varm
4.4,80,1.2253,-0.6,129,-11.637066,166.956471,TRUE,147,30.304799999999997,147,10269458355,varm
4.4,78,1.2339,-0.6,129,-11.637052,166.956546,TRUE,148,30.6216,146,10269458355,varm
4.2,78,1.2427000000000001,-1.1,131,-11.637037,166.956643,TRUE,149,30.9816,146,10269458355,varm
4.2,79,1.2514,-1.7,130,-11.637023,166.956718,TRUE,150,31.1976,145,10269458355,varm
4,79,1.2605,-1.7,130,-11.637007,166.956793,TRUE,151,31.521600000000003,144,10269458355,varm
3.8,80,1.2697,-2.2,129,-11.636989,166.956879,TRUE,152,31.953599999999998,144,10269458355,varm
3.6,80,1.2789000000000001,-2.6,128,-11.63697,166.956954,TRUE,153,32.4072,144,10269458355,varm
3.4,80,1.2886,-2.6,126,-11.636948,166.957051,TRUE,154,33.004799999999996,145,10269458355,varm
3,80,1.2984,-2.5,125,-11.636926,166.957126,TRUE,155,33.818400000000004,146,10269458355,varm
2.8,79,1.3085,-2.9,125,-11.636905,166.957222,TRUE,156,34.5672,146,10269458355,varm
2.6,79,1.3189000000000002,-2.4,126,-11.636885,166.957308,TRUE,157,35.46,146,10269458355,varm
2.2,79,1.3294000000000001,-2.8,125,-11.636863,166.957405,TRUE,158,36.345600000000005,144,10269458355,varm
2,78,1.3402,-2.8,126,-11.636843,166.957512,TRUE,159,37.188,146,10269458355,varm
1.6,78,1.3512,-2.3,127,-11.636826,166.957598,TRUE,160,37.9872,144,10269458355,varm
1.4,79,1.3620999999999999,-2.3,127,-11.636815,166.957705,TRUE,161,38.5488,144,10269458355,varm
1.2,79,1.3731,-1.8,127,-11.636808,166.957802,TRUE,162,39.0096,146,10269458355,varm
1,78,1.3842,-1.8,126,-11.636801,166.957909,TRUE,163,39.4848,145,10269458355,varm
0.8,78,1.3953,-1.3,126,-11.636796,166.958016,TRUE,164,39.6792,145,10269458355,varm
0.6,78,1.4062999999999999,-1.3,123,-11.636797,166.958102,TRUE,165,39.6864,145,10269458355,varm
0.6,78,1.4176,-0.9,124,-11.636805,166.958209,TRUE,166,39.9816,146,10269458355,varm
0.4,78,1.4287,-0.4,124,-11.636815,166.958317,TRUE,167,40.046400000000006,146,10269458355,varm
0.4,78,1.44,-0.4,123,-11.636834,166.958413,TRUE,168,40.1616,145,10269458355,varm
0.4,79,1.4510999999999998,0,124,-11.636855,166.95852,TRUE,169,40.1328,145,10269458355,varm
0.4,79,1.4623,0,124,-11.63688,166.958606,TRUE,170,40.3056,145,10269458355,varm
0.4,80,1.4732,0,124,-11.636907,166.958703,TRUE,171,40.032,145,10269458355,varm
0.4,80,1.4841,0.5,125,-11.636942,166.95881,TRUE,172,39.8952,145,10269458355,varm
0.4,80,1.4948,0.5,124,-11.636977,166.958896,TRUE,173,39.434400000000004,145,10269458355,varm
0.6,80,1.5055,0.5,124,-11.637016,166.958971,TRUE,174,39.22560000000001,141,10269458355,varm
0.6,81,1.5161,0.5,125,-11.637059,166.959068,TRUE,175,38.7504,144,10269458355,varm
0.6,81,1.5267,0,125,-11.637108,166.959153,TRUE,176,38.534400000000005,147,10269458355,varm
0.6,80,1.5372999999999999,0,126,-11.637161,166.959229,TRUE,177,38.3112,146,10269458355,varm
0.6,80,1.5477,0,126,-11.637214,166.959304,TRUE,178,38.124,146,10269458355,varm
0.6,81,1.5580999999999998,0,126,-11.637268,166.959389,TRUE,179,37.8144,146,10269458355,varm
0.6,81,1.5683,0,126,-11.637326,166.959465,TRUE,180,37.598400000000005,145,10269458355,varm
0.6,81,1.5785,0,126,-11.637385,166.95954,TRUE,181,37.2816,144,10269458355,varm
0.6,81,1.5886,0,127,-11.637446,166.959604,TRUE,182,36.936,144,10269458355,varm
0.6,81,1.5985999999999998,0,127,-11.637509,166.959658,TRUE,183,36.6264,144,10269458355,varm
0.6,81,1.6085999999999998,0,127,-11.637575,166.959722,TRUE,184,36.367200000000004,145,10269458355,varm
0.6,80,1.6185,0,131,-11.637645,166.959786,TRUE,185,36.122400000000006,144,10269458355,varm
0.6,80,1.6285,0,132,-11.637717,166.95984,TRUE,186,36.0144,146,10269458355,varm
0.6,80,1.6385,0,131,-11.637792,166.959894,TRUE,187,35.9136,144,10269458355,varm
0.6,80,1.6484,0,132,-11.637868,166.959937,TRUE,188,35.848800000000004,145,10269458355,varm
0.6,80,1.6582000000000001,0,132,-11.637945,166.95998,TRUE,189,35.7552,144,10269458355,varm
0.6,80,1.668,0,132,-11.638023,166.960022,TRUE,190,35.6616,145,10269458355,varm
0.6,80,1.6778,0,130,-11.6381,166.960076,TRUE,191,35.488800000000005,144,10269458355,varm
0.6,80,1.6875,0,131,-11.638179,166.960119,TRUE,192,35.272800000000004,144,10269458355,varm
0.6,80,1.6973,0,131,-11.638256,166.960151,TRUE,193,35.1864,147,10269458355,varm
0.6,80,1.7067999999999999,0,131,-11.638336,166.960194,TRUE,194,35.0064,145,10269458355,varm
0.6,80,1.7165,0,130,-11.638415,166.960226,TRUE,195,34.9056,146,10269458355,varm
0.6,80,1.7261,0,130,-11.638495,166.960258,TRUE,196,34.7616,146,10269458355,varm
0.6,80,1.7357,0,129,-11.638577,166.960291,TRUE,197,34.7184,146,10269458355,varm
0.6,81,1.7452999999999999,0,129,-11.638659,166.960312,TRUE,198,34.6032,144,10269458355,varm
0.6,81,1.7549000000000001,0,128,-11.638739,166.960344,TRUE,199,34.5744,146,10269458355,varm
0.6,81,1.7644000000000002,0,128,-11.638822,166.960377,TRUE,200,34.524,145,10269458355,varm
0.6,81,1.774,0.5,128,-11.638904,166.960409,TRUE,201,34.4808,146,10269458355,varm
0.6,81,1.7835999999999999,0.5,129,-11.638987,166.960419,TRUE,202,34.4304,144,10269458355,varm
0.8,81,1.7929000000000002,1.1,128,-11.639066,166.960452,TRUE,203,34.2432,144,10269458355,varm
0.8,80,1.8023,1.1,128,-11.63915,166.960484,TRUE,204,34.171200000000006,145,10269458355,varm
1,80,1.8115,0,127,-11.639229,166.960495,TRUE,205,33.8904,145,10269458355,varm
1,80,1.8208,0,126,-11.639309,166.960527,TRUE,206,33.6816,145,10269458355,varm
0.8,80,1.8299,-1.1,126,-11.63939,166.960548,TRUE,207,33.386399999999995,145,10269458355,varm
0.8,81,1.8392,-1.6,126,-11.639473,166.960559,TRUE,208,33.3648,147,10269458355,varm
0.6,81,1.8485,-2.1,126,-11.639555,166.96058,TRUE,209,33.264,148,10269458355,varm
0.4,81,1.8579,-2.6,126,-11.639638,166.960591,TRUE,210,33.4152,145,10269458355,varm
0,81,1.8677000000000001,-3.1,125,-11.639724,166.960623,TRUE,211,33.7896,146,10269458355,varm
-0.2,81,1.8775,-3.5,125,-11.639811,166.960634,TRUE,212,34.2288,146,10269458355,varm
-0.6,81,1.8877000000000002,-2.9,125,-11.639902,166.960655,TRUE,213,34.9056,145,10269458355,varm
-1,80,1.8981,-3.3,124,-11.639995,166.960666,TRUE,214,35.6904,145,10269458355,varm
-1.2,80,1.9088,-3.2,123,-11.64009,166.960677,TRUE,215,36.6624,144,10269458355,varm
-1.6,81,1.9196,-3.2,123,-11.640185,166.960698,TRUE,216,37.404,145,10269458355,varm
-2,81,1.931,-3.6,123,-11.640286,166.960709,TRUE,217,38.5272,144,10269458355,varm
-2.4,82,1.9423,-3.5,123,-11.640387,166.960741,TRUE,218,39.3048,145,10269458355,varm
-2.8,82,1.9539000000000002,-3.4,124,-11.640489,166.960763,TRUE,219,40.1472,144,10269458355,varm
-3.2,82,1.9657,-3.4,124,-11.640595,166.960773,TRUE,220,40.946400000000004,144,10269458355,varm
-3.6,82,1.9777,-3.3,125,-11.640701,166.960806,TRUE,221,41.7816,145,10269458355,varm
-4,82,1.9898,-3.3,125,-11.64081,166.960816,TRUE,222,42.3576,144,10269458355,varm
-4.4,82,2.002,-3.2,125,-11.640919,166.960838,TRUE,223,43.019999999999996,144,10269458355,varm
-4.8,80,2.0145999999999997,-3.2,126,-11.641029,166.96087,TRUE,224,43.6968,145,10269458355,varm
-5.2,80,2.0271,-2.8,127,-11.641141,166.960881,TRUE,225,44.2224,145,10269458355,varm
-5.6,81,2.0398,-2,128,-11.641254,166.960891,TRUE,226,44.7624,145,10269458355,varm
-5.8,81,2.0528000000000004,-1.6,127,-11.641368,166.960924,TRUE,227,45.367200000000004,144,10269458355,varm
-5.8,82,2.0656999999999996,-0.8,127,-11.641482,166.960956,TRUE,228,45.828,145,10269458355,varm
-6,82,2.0786,-0.4,127,-11.641596,166.960988,TRUE,229,46.1304,146,10269458355,varm
-6,81,2.0914,0,126,-11.641707,166.960999,TRUE,230,46.2888,145,10269458355,varm
-6,81,2.1039,0.4,126,-11.641817,166.961031,TRUE,231,46.1016,147,10269458355,varm
-5.8,81,2.1163000000000003,0.4,127,-11.641926,166.961063,TRUE,232,45.7128,145,10269458355,varm
-5.8,81,2.1286,0.8,128,-11.642032,166.961095,TRUE,233,45.288000000000004,145,10269458355,varm
-5.8,81,2.1405,0.4,129,-11.642134,166.961138,TRUE,234,44.5608,145,10269458355,varm
-5.6,81,2.1521,0.4,130,-11.64223,166.96117,TRUE,235,43.72560000000001,145,10269458355,varm
-5.6,81,2.1634,0.4,130,-11.642321,166.961213,TRUE,236,42.897600000000004,145,10269458355,varm
-5.6,82,2.1746999999999996,0.5,131,-11.642409,166.961278,TRUE,237,42.0336,141,10269458355,varm
-5.6,82,2.1856999999999998,0.5,132,-11.64249,166.961342,TRUE,238,41.0976,146,10269458355,varm
-5.4,82,2.1963000000000004,0.5,132,-11.642564,166.961396,TRUE,239,40.1616,146,10269458355,varm
-5.4,82,2.207,0.5,134,-11.642632,166.96146,TRUE,240,39.4992,146,10269458355,varm
-5.4,81,2.2176,0,136,-11.642694,166.961535,TRUE,241,38.9664,146,10269458355,varm
-5.4,81,2.228,0,138,-11.642748,166.96161,TRUE,242,38.3688,145,10269458355,varm
-5.4,81,2.2382,0,138,-11.642796,166.961685,TRUE,243,37.8504,144,10269458355,varm
-5.4,81,2.2485,0,139,-11.642842,166.961782,TRUE,244,37.583999999999996,141,10269458355,varm
-5.4,81,2.2586,0,138,-11.642883,166.961857,TRUE,245,37.1232,141,10269458355,varm
-5.4,81,2.2688,0,136,-11.642922,166.961954,TRUE,246,36.9,145,10269458355,varm
-5.4,81,2.2788000000000004,0,137,-11.642961,166.962029,TRUE,247,36.612,145,10269458355,varm
-5.4,81,2.2889,0,136,-11.642999,166.962115,TRUE,248,36.4752,145,10269458355,varm
-5.4,80,2.2988000000000004,0,136,-11.643035,166.96219,TRUE,249,36.252,144,10269458355,varm
-5.4,80,2.3089,0,133,-11.643071,166.962286,TRUE,250,36.2232,146,10269458355,varm
-5.4,81,2.3188,0,133,-11.643107,166.962361,TRUE,251,35.985600000000005,145,10269458355,varm
-5.4,81,2.3287,0,133,-11.643145,166.962436,TRUE,252,35.8992,147,10269458355,varm
-5.4,82,2.3385,0,132,-11.643184,166.962533,TRUE,253,35.74080000000001,146,10269458355,varm
-5.4,82,2.3486,0,132,-11.643224,166.962608,TRUE,254,35.7912,145,10269458355,varm
-5.4,81,2.3584,0,129,-11.643268,166.962683,TRUE,255,35.6328,146,10269458355,varm
-5.4,81,2.3683,0,128,-11.643315,166.962758,TRUE,256,35.625600000000006,146,10269458355,varm
-5.4,82,2.3783000000000003,0,128,-11.643369,166.962833,TRUE,257,35.74080000000001,146,10269458355,varm
-5.4,82,2.3882,0,127,-11.643426,166.962909,TRUE,258,35.7624,146,10269458355,varm
-5.4,82,2.3981,0,126,-11.643488,166.962973,TRUE,259,35.68320000000001,145,10269458355,varm
-5.4,82,2.4081,0,128,-11.643557,166.963037,TRUE,260,35.7912,145,10269458355,varm
-5.4,82,2.4179,0,127,-11.643626,166.963091,TRUE,261,35.769600000000004,142,10269458355,varm
-5.4,82,2.4279,0,127,-11.643699,166.963134,TRUE,262,35.676,146,10269458355,varm
-5.4,82,2.4377,0,127,-11.643771,166.963187,TRUE,263,35.6112,146,10269458355,varm
-5.4,82,2.4476999999999998,0,128,-11.643846,166.963241,TRUE,264,35.6904,148,10269458355,varm
-5.4,83,2.4576,0,128,-11.643923,166.963295,TRUE,265,35.6544,147,10269458355,varm
-5.4,83,2.4674,0,129,-11.644,166.963338,TRUE,266,35.6184,147,10269458355,varm
-5.4,84,2.4773,0,129,-11.644081,166.96337,TRUE,267,35.5608,145,10269458355,varm
-5.4,84,2.4871999999999996,0,129,-11.644164,166.963413,TRUE,268,35.6688,144,10269458355,varm
-5.4,83,2.4971,0,128,-11.644247,166.963445,TRUE,269,35.5968,153,10269458355,varm
-5.4,83,2.507,0,128,-11.644333,166.963456,TRUE,270,35.5608,147,10269458355,varm
-5.4,83,2.5169,0,128,-11.64442,166.963488,TRUE,271,35.5968,146,10269458355,varm
