altitude,cadence,distance,grade_smooth,heartrate,lat,lng,moving,time,velocity_smooth,watts,id,temperature
0.8,76,4.6585,0,127,-11.652928,166.955431,TRUE,550,25.2576,147,10280897321,kald
0.8,77,4.6655,0,126,-11.652864,166.95542,TRUE,551,25.2648,142,10280897321,kald
0.8,77,4.6728000000000005,0,126,-11.652798,166.95542,TRUE,552,25.430400000000002,145,10280897321,kald
0.8,77,4.6799,0,126,-11.652734,166.95542,TRUE,553,25.538400000000003,144,10280897321,kald
0.8,77,4.6871,0,126,-11.652668,166.95542,TRUE,554,25.718400000000003,146,10280897321,kald
0.8,75,4.6945,0,126,-11.652601,166.95542,TRUE,555,25.956,146,10280897321,kald
0.8,75,4.7018,0,126,-11.652535,166.95542,TRUE,556,26.1504,144,10280897321,kald
0.8,75,4.7092,0,128,-11.652469,166.955398,TRUE,557,26.265600000000003,146,10280897321,kald
0.8,74,4.7166999999999994,0,127,-11.652402,166.955398,TRUE,558,26.4744,144,10280897321,kald
0.8,74,4.7241,0,127,-11.652334,166.955398,TRUE,559,26.6328,145,10280897321,kald
0.8,75,4.7317,0,126,-11.652266,166.955398,TRUE,560,26.7624,146,10280897321,kald
0.8,75,4.739199999999999,0,123,-11.652199,166.955398,TRUE,561,26.9208,144,10280897321,kald
0.8,75,4.7468,0,122,-11.652129,166.955388,TRUE,562,27.0432,146,10280897321,kald
0.8,75,4.7543999999999995,0,124,-11.65206,166.955388,TRUE,563,27.144000000000002,145,10280897321,kald
0.8,76,4.762,0,126,-11.651992,166.955388,TRUE,564,27.280800000000003,145,10280897321,kald
0.8,76,4.7696000000000005,0,128,-11.651924,166.955388,TRUE,565,27.288,146,10280897321,kald
0.8,76,4.777100000000001,0,129,-11.651855,166.955388,TRUE,566,27.288,146,10280897321,kald
0.8,76,4.7846,0,128,-11.651788,166.955388,TRUE,567,27.244799999999998,145,10280897321,kald
0.8,76,4.792,0,126,-11.651721,166.955388,TRUE,568,27.1296,139,10280897321,kald
0.8,76,4.7995,-0.7,126,-11.651654,166.955388,TRUE,569,26.9568,145,10280897321,kald
0.8,76,4.8068,-0.7,120,-11.651588,166.955388,TRUE,570,26.812800000000003,144,10280897321,kald
0.6,75,4.8143,-0.7,120,-11.651521,166.955398,TRUE,571,26.7624,145,10280897321,kald
0.6,75,4.8216,-1.3,120,-11.65146,166.955431,TRUE,572,26.64,141,10280897321,kald
0.6,74,4.8291,-0.7,121,-11.651409,166.955463,TRUE,573,26.704800000000002,145,10280897321,kald
0.4,74,4.836600000000001,0,122,-11.651364,166.955527,TRUE,574,26.7696,141,10280897321,kald
0.4,75,4.844,0,122,-11.651326,166.95557,TRUE,575,26.784000000000002,145,10280897321,kald
0.6,75,4.8514,0.7,124,-11.651289,166.955634,TRUE,576,26.7264,143,10280897321,kald
0.6,74,4.8587,0.7,122,-11.651257,166.955688,TRUE,577,26.712,147,10280897321,kald
0.6,74,4.8659,0,124,-11.651226,166.955752,TRUE,578,26.46,146,10280897321,kald
0.6,74,4.873,0,124,-11.651198,166.955817,TRUE,579,26.1864,145,10280897321,kald
0.6,74,4.880199999999999,0.7,127,-11.651171,166.95587,TRUE,580,26.0784,146,10280897321,kald
0.6,74,4.8875,0.7,128,-11.651146,166.955935,TRUE,581,26.0136,144,10280897321,kald
0.8,75,4.895,0.7,128,-11.65112,166.955999,TRUE,582,26.1216,145,10280897321,kald
0.8,75,4.9025,0.7,128,-11.651095,166.956064,TRUE,583,26.3952,144,10280897321,kald
0.8,75,4.9102,0,128,-11.651069,166.956117,TRUE,584,26.7912,144,10280897321,kald
0.8,75,4.917800000000001,0,128,-11.651045,166.956192,TRUE,585,27.0288,146,10280897321,kald
0.8,76,4.9255,0,129,-11.65102,166.956257,TRUE,586,27.3384,145,10280897321,kald
0.8,76,4.9335,0,129,-11.650992,166.956321,TRUE,587,27.7272,146,10280897321,kald
0.8,76,4.9418,0,128,-11.650963,166.956396,TRUE,588,28.231199999999998,145,10280897321,kald
0.8,76,4.95,0,126,-11.650937,166.95646,TRUE,589,28.6344,147,10280897321,kald
0.8,76,4.9583,0,126,-11.650908,166.956536,TRUE,590,29.188800000000004,145,10280897321,kald
0.8,77,4.9668,0,126,-11.650882,166.956611,TRUE,591,29.7504,145,10280897321,kald
0.8,77,4.9752,0,126,-11.650855,166.956664,TRUE,592,29.988,146,10280897321,kald
0.8,77,4.9836,0,126,-11.650825,166.95675,TRUE,593,30.160800000000002,141,10280897321,kald
0.8,77,4.992100000000001,0,128,-11.650797,166.956825,TRUE,594,30.304799999999997,144,10280897321,kald
0.8,76,5.0006,0,128,-11.650769,166.9569,TRUE,595,30.456000000000003,147,10280897321,kald
0.8,76,5.0091,0,128,-11.650742,166.956954,TRUE,596,30.4056,147,10280897321,kald
0.8,76,5.017600000000001,0,127,-11.650713,166.95704,TRUE,597,30.571200000000005,146,10280897321,kald
0.8,76,5.0261000000000005,0,126,-11.650686,166.957115,TRUE,598,30.5784,146,10280897321,kald
0.8,77,5.0346,0,125,-11.650658,166.95719,TRUE,599,30.636,145,10280897321,kald
0.8,77,5.043100000000001,0,125,-11.650631,166.957244,TRUE,600,30.6,147,10280897321,kald
0.8,78,5.0516000000000005,0,125,-11.650601,166.95733,TRUE,601,30.636,146,10280897321,kald
0.8,78,5.0602,0,127,-11.650575,166.957405,TRUE,602,30.650399999999998,147,10280897321,kald
0.8,79,5.0686,0,130,-11.650546,166.95748,TRUE,603,30.5784,145,10280897321,kald
0.8,79,5.077100000000001,0,130,-11.65052,166.957544,TRUE,604,30.6,128,10280897321,kald
0.8,79,5.0855,0,131,-11.650494,166.957619,TRUE,605,30.5352,16,10280897321,kald
0.8,79,5.0939,0,131,-11.650465,166.957694,TRUE,606,30.456000000000003,25,10280897321,kald
0.8,0,5.102,0,131,-11.650428,166.957748,TRUE,607,30.1176,0,10280897321,kald
0.8,0,5.11,0,131,-11.650389,166.957812,TRUE,608,29.858400000000003,0,10280897321,kald
0.8,0,5.1179,0.6,131,-11.650349,166.957877,TRUE,609,29.376,0,10280897321,kald
0.8,0,5.1255,0.7,132,-11.650308,166.95793,TRUE,610,28.7712,0,10280897321,kald
1,0,5.132899999999999,0.7,132,-11.650262,166.957984,TRUE,611,28.0944,0,10280897321,kald
1,0,5.1402,0.7,133,-11.650218,166.958027,TRUE,612,27.4968,0,10280897321,kald
1,0,5.1473,0.7,132,-11.650171,166.95807,TRUE,613,26.8272,0,10280897321,kald
1,0,5.1541999999999994,0.7,131,-11.650123,166.958123,TRUE,614,26.1216,0,10280897321,kald
1.2,0,5.1609,0.8,128,-11.650074,166.958145,TRUE,615,25.480800000000002,0,10280897321,kald
1.2,0,5.1674,0.8,126,-11.650025,166.958177,TRUE,616,24.8256,0,10280897321,kald
1.2,0,5.1737,0.8,123,-11.649975,166.958209,TRUE,617,24.127200000000002,0,10280897321,kald
1.2,0,5.1799,0.8,124,-11.649924,166.958241,TRUE,618,23.450400000000002,0,10280897321,kald
1.4,0,5.185899999999999,0.9,124,-11.649873,166.958252,TRUE,619,22.8024,0,10280897321,kald
1.4,0,5.1916,1.8,124,-11.649823,166.958274,TRUE,620,22.0896,0,10280897321,kald
1.4,0,5.197100000000001,0.9,123,-11.649774,166.958274,TRUE,621,21.369600000000002,0,10280897321,kald
1.6,0,5.2024,1,122,-11.649726,166.958274,TRUE,622,20.6136,0,10280897321,kald
1.6,0,5.2075,1,120,-11.64968,166.958252,TRUE,623,19.886400000000002,0,10280897321,kald
1.6,0,5.2123,1,119,-11.649637,166.958252,TRUE,624,19.0512,0,10280897321,kald
1.6,0,5.2171,1.1,117,-11.649597,166.958241,TRUE,625,18.36,0,10280897321,kald
1.8,0,5.2216000000000005,1.1,113,-11.649559,166.958231,TRUE,626,17.6184,0,10280897321,kald
1.8,0,5.226100000000001,1.2,112,-11.649522,166.958209,TRUE,627,17.1,0,10280897321,kald
1.8,0,5.2299,1.4,111,-11.649492,166.958199,TRUE,628,16.1136,0,10280897321,kald
1.8,0,5.2332,1.7,110,-11.649465,166.958177,TRUE,629,15.0192,0,10280897321,kald
2,0,5.2358,2.2,113,-11.649445,166.958166,TRUE,630,13.464,0,10280897321,kald
2,0,5.2375,1.8,114,-11.649432,166.958145,TRUE,631,11.505600000000001,0,10280897321,kald
2,0,5.2386,2,114,-11.649424,166.958145,TRUE,632,8.9856,0,10280897321,kald
2,22,5.2391000000000005,0,114,-11.64942,166.958145,TRUE,633,6.66,95,10280897321,kald
2,57,5.2409,0,114,-11.649406,166.958134,TRUE,634,5.5728,151,10280897321,kald
2,68,5.2435,0,117,-11.649389,166.958123,TRUE,635,5.5368,122,10280897321,kald
2,54,5.2463,1.6,117,-11.649369,166.958102,TRUE,636,6.336,132,10280897321,kald
2,54,5.2496,1.5,119,-11.649346,166.958091,TRUE,637,7.9128,132,10280897321,kald
2.2,59,5.253100000000001,1.4,118,-11.649323,166.958059,TRUE,638,10.044,131,10280897321,kald
2.2,59,5.2568,1.3,118,-11.649299,166.958038,TRUE,639,11.4336,132,10280897321,kald
2.2,65,5.260800000000001,1.2,118,-11.649274,166.958016,TRUE,640,12.4704,132,10280897321,kald
2.2,65,5.2649,1.2,118,-11.649249,166.957984,TRUE,641,13.3344,136,10280897321,kald
2.4,65,5.2692,1.1,118,-11.649224,166.957963,TRUE,642,14.119200000000001,132,10280897321,kald
2.4,68,5.2737,1.1,119,-11.6492,166.95792,TRUE,643,14.817599999999999,132,10280897321,kald
2.4,68,5.2783,1.1,120,-11.649177,166.957887,TRUE,644,15.436800000000002,130,10280897321,kald
2.4,70,5.283,1.1,121,-11.649156,166.957855,TRUE,645,15.984000000000002,130,10280897321,kald
2.6,70,5.2877,1,121,-11.649137,166.957812,TRUE,646,16.473599999999998,130,10280897321,kald
2.6,71,5.2927,2.1,120,-11.649118,166.957769,TRUE,647,16.9272,139,10280897321,kald
2.6,71,5.2976,1,118,-11.649101,166.957737,TRUE,648,17.2728,17,10280897321,kald
2.8,0,5.3024,1.1,119,-11.649085,166.957694,TRUE,649,17.388,0,10280897321,kald
2.8,0,5.307,1.1,119,-11.64907,166.957641,TRUE,650,17.3088,0,10280897321,kald
2.8,0,5.3114,1.2,118,-11.649058,166.957619,TRUE,651,17.0424,0,10280897321,kald
2.8,0,5.315600000000001,1.2,117,-11.64905,166.957566,TRUE,652,16.480800000000002,9,10280897321,kald
3,0,5.3195,1.4,117,-11.649043,166.957544,TRUE,653,15.753600000000002,0,10280897321,kald
3,0,5.3231,1.6,118,-11.649039,166.957512,TRUE,654,14.882400000000002,0,10280897321,kald
3,0,5.326,0,119,-11.649035,166.95748,TRUE,655,13.68,0,10280897321,kald
3,0,5.3282,0,119,-11.649032,166.957458,TRUE,656,12.06,0,10280897321,kald
3,0,5.3296,0,119,-11.649032,166.957448,TRUE,657,10.0728,0,10280897321,kald
3,0,5.3303,0,119,-11.649032,166.957448,TRUE,658,7.7256,0,10280897321,kald
3,0,5.3304,0,120,-11.649032,166.957448,FALSE,659,5.2416,0,10280897321,kald
3,12,5.3304,0,107,-11.649022,166.957448,FALSE,749,0.0036000000000000003,64,10280897321,kald
3,33,5.3309,1.7,109,-11.649024,166.957437,TRUE,750,0.018000000000000002,56,10280897321,kald
3,43,5.3321000000000005,1.8,110,-11.649026,166.957437,TRUE,751,0.0684,65,10280897321,kald
3,50,5.3339,1.8,111,-11.64903,166.957405,TRUE,752,0.1368,88,10280897321,kald
3,53,5.3361,1.6,108,-11.649032,166.957383,TRUE,753,0.2196,102,10280897321,kald
3,53,5.3386000000000005,1.8,108,-11.649034,166.957372,TRUE,754,5.9688,140,10280897321,kald
3.2,57,5.341600000000001,1.6,104,-11.649039,166.95734,TRUE,755,7.7256,131,10280897321,kald
3.2,57,5.3449,1.5,103,-11.649043,166.957308,TRUE,756,9.1728,141,10280897321,kald
3.2,57,5.3484,0,104,-11.649047,166.957276,TRUE,757,10.4544,140,10280897321,kald
3.2,64,5.3523000000000005,1.3,105,-11.649055,166.957244,TRUE,758,11.6712,136,10280897321,kald
3.2,64,5.3564,1.2,110,-11.649063,166.957201,TRUE,759,12.7728,145,10280897321,kald
3.4,69,5.3608,1.1,114,-11.649074,166.957169,TRUE,760,13.824,144,10280897321,kald
3.4,69,5.3653,1.1,115,-11.649086,166.957126,TRUE,761,14.688,140,10280897321,kald
3.4,73,5.37,0,117,-11.649099,166.957083,TRUE,762,15.552000000000001,143,10280897321,kald
3.4,73,5.374899999999999,1,120,-11.649113,166.957051,TRUE,763,16.3008,145,10280897321,kald
3.4,76,5.379899999999999,1,121,-11.649129,166.957008,TRUE,764,16.92,144,10280897321,kald
3.6,76,5.3851,1,123,-11.649146,166.956954,TRUE,765,17.4816,145,10280897321,kald
3.6,77,5.3905,0.9,126,-11.649168,166.956911,TRUE,766,18.1296,143,10280897321,kald
3.6,77,5.3958,0,126,-11.649192,166.956868,TRUE,767,18.576,144,10280897321,kald
3.6,78,5.4015,0.9,126,-11.649217,166.956825,TRUE,768,19.0944,144,10280897321,kald
3.6,78,5.407100000000001,0.9,126,-11.649243,166.956772,TRUE,769,19.5768,140,10280897321,kald
3.8,78,5.4128,0.9,126,-11.649268,166.956729,TRUE,770,19.965600000000002,141,10280897321,kald
3.8,78,5.418699999999999,0.8,126,-11.649295,166.956686,TRUE,771,20.3184,151,10280897321,kald
3.8,78,5.4247,0.8,128,-11.649323,166.956643,TRUE,772,20.7576,147,10280897321,kald
3.8,78,5.4306,0.8,129,-11.64935,166.956589,TRUE,773,21.009600000000002,148,10280897321,kald
4,78,5.4368,0.8,130,-11.649377,166.956546,TRUE,774,21.3912,142,10280897321,kald
4,79,5.4431,0.8,132,-11.649406,166.956503,TRUE,775,21.7872,132,10280897321,kald
4,79,5.4493,0.8,132,-11.649435,166.95646,TRUE,776,22.068,143,10280897321,kald
4,72,5.4556000000000004,0.8,133,-11.649463,166.956396,TRUE,777,22.2912,138,10280897321,kald
4.2,72,5.462,0.8,136,-11.649492,166.956353,TRUE,778,22.5936,135,10280897321,kald
4.2,69,5.4685,0.8,136,-11.649522,166.9563,TRUE,779,22.8168,132,10280897321,kald
4.2,69,5.475,0.8,135,-11.649551,166.956246,TRUE,780,22.9968,138,10280897321,kald
4.2,73,5.4816,0.8,136,-11.649581,166.956192,TRUE,781,23.248800000000003,139,10280897321,kald
4.4,73,5.488300000000001,0.8,135,-11.649609,166.956139,TRUE,782,23.4936,130,10280897321,kald
4.4,73,5.4948999999999995,0.7,137,-11.64964,166.956085,TRUE,783,23.6952,135,10280897321,kald
4.4,73,5.501600000000001,0.7,138,-11.649669,166.956031,TRUE,784,23.8392,135,10280897321,kald
4.4,73,5.5083,0.7,137,-11.649701,166.955978,TRUE,785,23.9688,134,10280897321,kald
4.6,73,5.5149,0.7,137,-11.649731,166.955924,TRUE,786,23.9904,134,10280897321,kald
4.6,73,5.5217,0.7,136,-11.649759,166.95587,TRUE,787,24.0768,136,10280897321,kald
4.6,74,5.5283999999999995,0.7,134,-11.64979,166.955817,TRUE,788,24.1056,136,10280897321,kald
4.6,74,5.535100000000001,0.7,134,-11.649821,166.955774,TRUE,789,24.12,138,10280897321,kald
4.8,74,5.5419,0.7,134,-11.649852,166.955709,TRUE,790,24.2136,138,10280897321,kald
4.8,74,5.5488,0.7,134,-11.649884,166.955667,TRUE,791,24.3504,140,10280897321,kald
4.8,75,5.5557,0.7,134,-11.649915,166.955602,TRUE,792,24.4512,139,10280897321,kald
4.8,75,5.5625,0.7,134,-11.649947,166.955559,TRUE,793,24.5664,134,10280897321,kald
5,75,5.5695,0.7,135,-11.649978,166.955495,TRUE,794,24.7392,134,10280897321,kald
5,76,5.5764,0.7,134,-11.65001,166.955452,TRUE,795,24.8472,133,10280897321,kald
5,76,5.5833,0.7,134,-11.650039,166.955388,TRUE,796,24.8904,136,10280897321,kald
5,77,5.5903,0.7,133,-11.650073,166.955323,TRUE,797,24.9696,141,10280897321,kald
5.2,77,5.597300000000001,0.7,133,-11.650104,166.95528,TRUE,798,25.034399999999998,139,10280897321,kald
5.2,76,5.6043,1.4,130,-11.650135,166.955216,TRUE,799,25.056,136,10280897321,kald
5.2,76,5.6112,0.7,130,-11.650165,166.955162,TRUE,800,25.0488,131,10280897321,kald
5.4,74,5.6182,0.7,129,-11.650198,166.955109,TRUE,801,25.1136,141,10280897321,kald
5.4,74,5.6251999999999995,0.7,129,-11.650229,166.955055,TRUE,802,25.0848,139,10280897321,kald
5.4,75,5.6322,0.7,129,-11.650261,166.955001,TRUE,803,25.1352,140,10280897321,kald
5.4,75,5.6392,0.7,130,-11.650293,166.954948,TRUE,804,25.1496,136,10280897321,kald
5.6,75,5.646199999999999,0.7,132,-11.650324,166.954883,TRUE,805,25.1712,136,10280897321,kald
5.6,76,5.6533,0.7,132,-11.650353,166.95484,TRUE,806,25.236,134,10280897321,kald
5.6,76,5.6602,0,131,-11.650385,166.954776,TRUE,807,25.192800000000002,139,10280897321,kald
5.6,75,5.6673,0.7,131,-11.650419,166.954712,TRUE,808,25.2648,139,10280897321,kald
5.6,75,5.674300000000001,0.7,129,-11.650455,166.954669,TRUE,809,25.308,135,10280897321,kald
5.8,74,5.6814,0.7,129,-11.650493,166.954604,TRUE,810,25.3296,132,10280897321,kald
5.8,74,5.6885,0.7,128,-11.650533,166.954561,TRUE,811,25.3728,133,10280897321,kald
5.8,72,5.695600000000001,0,127,-11.650573,166.954519,TRUE,812,25.538400000000003,152,10280897321,kald
5.8,72,5.7029,0.7,126,-11.650611,166.954454,TRUE,813,25.6176,138,10280897321,kald
5.8,74,5.7101999999999995,0.7,127,-11.650627,166.954401,TRUE,814,25.826400000000003,142,10280897321,kald
6,74,5.7175,1.4,127,-11.650597,166.954336,TRUE,815,26.049599999999998,134,10280897321,kald
6,74,5.7248,1.4,127,-11.65055,166.954293,TRUE,816,26.1144,136,10280897321,kald
6.2,76,5.732,1.4,127,-11.650498,166.954261,TRUE,817,26.1432,135,10280897321,kald
6.2,76,5.7391000000000005,1.4,128,-11.650442,166.954207,TRUE,818,26.0784,134,10280897321,kald
6.4,74,5.7462,0.7,129,-11.650383,166.954197,TRUE,819,25.9416,136,10280897321,kald
6.4,74,5.7532,1.4,130,-11.650324,166.954165,TRUE,820,25.6968,136,10280897321,kald
6.4,73,5.7602,0.7,132,-11.650263,166.954154,TRUE,821,25.5456,132,10280897321,kald
6.6,73,5.7672,1.4,132,-11.650203,166.954132,TRUE,822,25.3656,134,10280897321,kald
6.6,75,5.7741999999999996,1.4,132,-11.650141,166.954122,TRUE,823,25.250400000000003,134,10280897321,kald
6.8,75,5.7811,0.7,132,-11.650082,166.954111,TRUE,824,25.099200000000003,134,10280897321,kald
6.8,75,5.788,1.4,132,-11.650021,166.954089,TRUE,825,25.012800000000002,187,10280897321,kald
6.8,75,5.795,0.7,132,-11.64996,166.954079,TRUE,826,25.0272,233,10280897321,kald
7,67,5.802,0.7,135,-11.649897,166.954057,TRUE,827,25.1064,193,10280897321,kald
7,67,5.8093,1.4,138,-11.649834,166.954046,TRUE,828,25.272,208,10280897321,kald
7,70,5.8165,0.7,138,-11.649769,166.954025,TRUE,829,25.524,211,10280897321,kald
7.2,79,5.824,0.7,139,-11.649703,166.954014,TRUE,830,25.9056,219,10280897321,kald
7.2,79,5.8313999999999995,1.3,139,-11.649637,166.954004,TRUE,831,26.2152,216,10280897321,kald
7.2,82,5.8389,0.7,138,-11.649571,166.953982,TRUE,832,26.5464,209,10280897321,kald
7.4,82,5.8465,0.7,138,-11.649504,166.953971,TRUE,833,26.8344,214,10280897321,kald
7.4,86,5.8542,1.3,138,-11.649436,166.95395,TRUE,834,27.1296,215,10280897321,kald
7.4,88,5.8618999999999994,0.6,138,-11.649366,166.95395,TRUE,835,27.3528,211,10280897321,kald
7.6,88,5.8697,1.3,138,-11.649298,166.953939,TRUE,836,27.568800000000003,215,10280897321,kald
7.6,90,5.8775,1.3,138,-11.649228,166.953918,TRUE,837,27.8136,215,10280897321,kald
7.8,90,5.8854,0.6,138,-11.649158,166.953907,TRUE,838,28.000799999999998,218,10280897321,kald
7.8,90,5.8934,1.3,138,-11.649089,166.953896,TRUE,839,28.209600000000002,215,10280897321,kald
7.8,88,5.9014,0.6,139,-11.649016,166.953875,TRUE,840,28.418400000000002,215,10280897321,kald
8,88,5.9095,0.6,139,-11.648945,166.953864,TRUE,841,28.656,216,10280897321,kald
8,90,5.9175,1.2,139,-11.648874,166.953843,TRUE,842,28.8,215,10280897321,kald
8,91,5.925800000000001,0.6,138,-11.648802,166.953832,TRUE,843,29.0448,215,10280897321,kald
8.2,91,5.9338,1.2,139,-11.648729,166.95381,TRUE,844,29.116799999999998,215,10280897321,kald
8.2,89,5.9421,1.2,138,-11.648657,166.9538,TRUE,845,29.2968,212,10280897321,kald
8.4,89,5.9502,1.2,139,-11.648586,166.953789,TRUE,846,29.2968,219,10280897321,kald
8.4,87,5.958399999999999,1.2,139,-11.648515,166.953768,TRUE,847,29.419200000000004,216,10280897321,kald
8.6,88,5.966600000000001,0.6,139,-11.648442,166.953735,TRUE,848,29.426399999999997,219,10280897321,kald
8.6,88,5.9748,1.2,140,-11.648372,166.953725,TRUE,849,29.5056,216,10280897321,kald
8.6,91,5.983,0.6,139,-11.648303,166.953692,TRUE,850,29.433600000000002,210,10280897321,kald
8.8,91,5.9913,1.2,138,-11.648237,166.95366,TRUE,851,29.5992,214,10280897321,kald
8.8,91,5.9995,1.2,138,-11.648174,166.953617,TRUE,852,29.5488,218,10280897321,kald
9,91,6.0077,0.6,139,-11.648116,166.953574,TRUE,853,29.5488,210,10280897321,kald
9,91,6.016,0.6,139,-11.648065,166.95351,TRUE,854,29.635199999999998,211,10280897321,kald
9,90,6.0241999999999996,0.6,139,-11.648021,166.953446,TRUE,855,29.707200000000004,211,10280897321,kald
9,89,6.0326,0.6,139,-11.647988,166.953392,TRUE,856,29.7576,214,10280897321,kald
9.2,89,6.0409,0.6,140,-11.647969,166.953317,TRUE,857,29.858400000000003,218,10280897321,kald
9.2,90,6.049300000000001,0.6,140,-11.647967,166.953231,TRUE,858,29.995200000000004,218,10280897321,kald
9.2,90,6.0579,0.6,140,-11.647988,166.953156,TRUE,859,30.1752,215,10280897321,kald
9.2,89,6.0665,0.6,140,-11.648029,166.953102,TRUE,860,30.398400000000002,211,10280897321,kald
9.4,89,6.0751,1.2,142,-11.648087,166.953038,TRUE,861,30.5568,215,10280897321,kald
9.4,89,6.083699999999999,1.2,142,-11.648158,166.953006,TRUE,862,30.7872,217,10280897321,kald
9.6,90,6.0923,1.2,142,-11.648233,166.952995,TRUE,863,30.924,215,10280897321,kald
9.6,91,6.100899999999999,1.2,142,-11.648309,166.952974,TRUE,864,30.952800000000003,215,10280897321,kald
9.8,91,6.1094,1.2,142,-11.648387,166.952995,TRUE,865,30.924,215,10280897321,kald
9.8,91,6.1178,1.2,143,-11.648462,166.952995,TRUE,866,30.7728,214,10280897321,kald
10,91,6.126399999999999,1.2,142,-11.648539,166.953006,TRUE,867,30.722400000000004,214,10280897321,kald
10,89,6.1347,1.2,142,-11.648614,166.953027,TRUE,868,30.5424,218,10280897321,kald
10.2,89,6.1432,1.2,145,-11.648689,166.953038,TRUE,869,30.441599999999998,215,10280897321,kald
10.2,89,6.1517,1.2,146,-11.648764,166.953049,TRUE,870,30.434400000000004,215,10280897321,kald
10.4,90,6.1603,0.6,146,-11.648842,166.95307,TRUE,871,30.6,216,10280897321,kald
10.4,91,6.1688,1.2,145,-11.648917,166.953081,TRUE,872,30.592799999999997,214,10280897321,kald
10.4,91,6.1775,0.6,144,-11.648992,166.953102,TRUE,873,30.780000000000005,215,10280897321,kald
10.6,91,6.186100000000001,1.2,144,-11.649068,166.953113,TRUE,874,30.952800000000003,215,10280897321,kald
10.6,91,6.1948,1.2,144,-11.649145,166.953124,TRUE,875,31.046400000000002,215,10280897321,kald
10.8,91,6.2033000000000005,1.2,142,-11.649219,166.953145,TRUE,876,30.945600000000002,214,10280897321,kald
10.8,92,6.2119,1.2,143,-11.649295,166.953177,TRUE,877,31.0032,214,10280897321,kald
11,92,6.2205,0.6,143,-11.64937,166.953188,TRUE,878,31.0032,214,10280897321,kald
11,92,6.2292,1.2,143,-11.649447,166.95321,TRUE,879,30.9744,215,10280897321,kald
11,90,6.2378,0.6,144,-11.649522,166.95322,TRUE,880,30.931200000000004,214,10280897321,kald
11.2,90,6.2462,1.2,143,-11.649597,166.953231,TRUE,881,30.880799999999997,215,10280897321,kald
11.2,88,6.2548,1.2,143,-11.649673,166.953263,TRUE,882,30.9168,215,10280897321,kald
11.4,88,6.2633,1.2,143,-11.649746,166.953285,TRUE,883,30.794400000000003,218,10280897321,kald
11.4,90,6.2718,1.2,144,-11.649822,166.953295,TRUE,884,30.7152,215,10280897321,kald
11.6,92,6.2803,0.6,143,-11.649896,166.953317,TRUE,885,30.6288,215,10280897321,kald
11.6,92,6.2889,1.2,144,-11.649972,166.953328,TRUE,886,30.7656,214,10280897321,kald
11.6,93,6.2973,0.6,144,-11.650046,166.953338,TRUE,887,30.564,216,10280897321,kald
11.8,93,6.3058000000000005,1.2,145,-11.650121,166.95336,TRUE,888,30.6144,218,10280897321,kald
11.8,93,6.3142,1.2,145,-11.650195,166.953371,TRUE,889,30.5352,215,10280897321,kald
12,92,6.3227,1.2,146,-11.650271,166.953392,TRUE,890,30.5568,212,10280897321,kald
12,92,6.3311,1.8,146,-11.650347,166.953403,TRUE,891,30.355200000000004,216,10280897321,kald
12.2,92,6.3395,1.2,147,-11.650422,166.953403,TRUE,892,30.376800000000003,215,10280897321,kald
12.4,91,6.3478,1.8,147,-11.650497,166.953403,TRUE,893,30.204000000000004,219,10280897321,kald
12.4,91,6.356,1.8,147,-11.650568,166.953392,TRUE,894,30.088800000000003,217,10280897321,kald
12.6,92,6.3644,1.2,146,-11.650625,166.953338,TRUE,895,29.9808,220,10280897321,kald
12.8,94,6.3725,1.8,147,-11.650623,166.953263,TRUE,896,29.8512,209,10280897321,kald
12.8,94,6.3807,1.2,148,-11.650576,166.95321,TRUE,897,29.6856,214,10280897321,kald
13,93,6.3888,1.2,148,-11.650515,166.953156,TRUE,898,29.556000000000004,214,10280897321,kald
13,91,6.3969,1.2,149,-11.65045,166.953124,TRUE,899,29.419200000000004,211,10280897321,kald
13.2,91,6.4051,1.2,149,-11.65038,166.953113,TRUE,900,29.304000000000002,213,10280897321,kald
13.2,91,6.4132,1.2,149,-11.650309,166.953081,TRUE,901,29.2968,213,10280897321,kald
13.4,91,6.421399999999999,1.2,150,-11.650238,166.95307,TRUE,902,29.304000000000002,211,10280897321,kald
13.4,90,6.429600000000001,1.2,150,-11.650165,166.953049,TRUE,903,29.3976,214,10280897321,kald
13.6,89,6.4379,0.6,150,-11.650092,166.953038,TRUE,904,29.491200000000003,215,10280897321,kald
13.6,89,6.446,1.2,148,-11.650019,166.953027,TRUE,905,29.483999999999998,214,10280897321,kald
13.6,89,6.4543,0.6,150,-11.649946,166.953006,TRUE,906,29.5488,214,10280897321,kald
13.8,89,6.4625,1.2,150,-11.649873,166.953006,TRUE,907,29.5488,215,10280897321,kald
13.8,89,6.4707,1.2,150,-11.649798,166.952995,TRUE,908,29.592000000000002,216,10280897321,kald
14,89,6.479100000000001,0.6,149,-11.649724,166.952974,TRUE,909,29.714399999999998,214,10280897321,kald
14,89,6.4875,1.2,150,-11.649649,166.952963,TRUE,910,29.8944,214,10280897321,kald
14,89,6.496,0.6,149,-11.649574,166.952941,TRUE,911,30.0456,215,10280897321,kald
14.2,89,6.5045,0.6,150,-11.649498,166.952931,TRUE,912,30.290399999999998,214,10280897321,kald
14.2,89,6.512899999999999,1.2,150,-11.649422,166.952931,TRUE,913,30.3264,214,10280897321,kald
